id,newsletter_number,issue_date,new_theme,text,domain,organisation,text_for_vader,vader_neg,vader_neu,vader_pos,vader_compound,sentiment_label
b96e7b37-e8bf-4ce9-929a-010196d8d181,48,4 October 2024,political_context_and_organisations,"DfE - Curriculum and Assessment Review A call for evidence asking for feedback on what works, what doesn't, and potential improvements to curriculum and assessment in England. Deadline: 22 November",consult.education.gov.uk,dfe_consultations,"DfE - Curriculum and Assessment Review A call for evidence asking for feedback on what works, what doesn't, and potential improvements to curriculum and assessment in England. Deadline: 22 November",0.063,0.937,0.0,-0.2411,negative
5b83bba6-26d3-4841-a978-54a686f9f1cb,48,4 October 2024,political_context_and_organisations,Schools Week - Does Labour have an academies problem? DfE officials mull letting Local Authorities open schools again as they tackle two-tier system,schoolsweek.co.uk,schools_week,Schools Week - Does Labour have an academies problem? DfE officials mull letting Local Authorities open schools again as they tackle two-tier system,0.109,0.891,0.0,-0.4019,negative
4a270c84-b2bb-4822-8284-892709c39d3a,48,4 October 2024,political_context_and_organisations,"UK 2040 Options: Education – the ideas Nesta and the Behavioural Insights team agenda setting report. Children born today will be taking their first steps into adulthood in 2040. What will life in the UK be like for them, according to current trajectories? What policy options do we have now that can influence or change that trajectory for the better?",options2040.co.uk,options_2040_project,"UK 2040 Options: Education – the ideas Nesta and the Behavioural Insights team agenda setting report. Children born today will be taking their first steps into adulthood in 2040. What will life in the UK be like for them, according to current trajectories? What policy options do we have now that can influence or change that trajectory for the better?",0.0,0.91,0.09,0.6966,positive
fdf3bf4f-6d6b-4e96-8d46-da7cc1f9ba4a,48,4 October 2024,political_context_and_organisations,"Belfast Telegraph - Majority of school staff have seen pupils arriving in dirty uniforms – poll Brand smol, in collaboration with The Hygiene Bank, has launched a Clean Up Child Hygiene Poverty campaign which is calling on the government to address the issue in its upcoming Child Poverty Strategy. The campaign, which has been supported by the NASUWT teaching union, is calling on members of the public to write to their local MP to bring child hygiene poverty to the attention of the taskforce.",www.belfasttelegraph.co.uk,belfast_telegraph,"Belfast Telegraph - Majority of school staff have seen pupils arriving in dirty uniforms – poll Brand smol, in collaboration with The Hygiene Bank, has launched a Clean Up Child Hygiene Poverty campaign which is calling on the government to address the issue in its upcoming Child Poverty Strategy. The campaign, which has been supported by the NASUWT teaching union, is calling on members of the public to write to their local MP to bring child hygiene poverty to the attention of the taskforce.",0.133,0.8,0.067,-0.8074,negative
7f33a382-fe49-4d50-9b90-60ada29877e7,48,4 October 2024,political_context_and_organisations,"Policy Labs and Evidence Use in Education - new report from the Jacobs Foundation - This review explores three main strands of fast-growing literature and practice: evidence-informed policy (across sectors); evidence use in the education sector; and the rapid expansion of policy labs in this space. It provides an initial analysis of key issues, lessons, and gaps, and explores the implications for education and research.",onthinktanks.org,on_think_tanks,"Policy Labs and Evidence Use in Education - new report from the Jacobs Foundation - This review explores three main strands of fast-growing literature and practice: evidence-informed policy (across sectors); evidence use in the education sector; and the rapid expansion of policy labs in this space. It provides an initial analysis of key issues, lessons, and gaps, and explores the implications for education and research.",0.0,1.0,0.0,0.0,neutral
bb4f543f-dcc0-4cb8-b237-0666283a192e,48,4 October 2024,political_context_and_organisations,DfE Research Factors influencing primary school pupils' educational outcomes More Factors influencing secondary school pupils' educational outcomes More .,www.gov.uk,uk_government,DfE Research Factors influencing primary school pupils' educational outcomes More Factors influencing secondary school pupils' educational outcomes More .,0.0,1.0,0.0,0.0,neutral
65291bc9-596f-4b31-8e3b-9e4c48a31a9c,49,11 October 2024,project_updates,What matters in education? - Democratic decision-making in English education: whose voices count? Catch up with the video,mediacentral.ucl.ac.uk,ucl,What matters in education? - Democratic decision-making in English education: whose voices count? Catch up with the video,0.0,0.921,0.079,0.1179,positive
21a3d1f7-fe41-41bb-bfc2-fee4adf4fa27,49,11 October 2024,project_updates,"Online event - EdTech in Professional Development and ITE. 14 November, 15:30-17:00 The inaugural online speaker series event will feature Professor Miles Berry from the University of Roehampton. This free webinar is open to teachers throughout the UK. Registration will be available soon. National survey about teachers' professional experiences with EdTech is open through the end of 2024. The project welcome responses from all UK-based teachers to this short survey. It will help build understanding of teacher perspectives on tech use. Respond here",etat.uea.ac.uk,university_of_east_anglia,"Online event - EdTech in Professional Development and ITE. 14 November, 15:30-17:00 The inaugural online speaker series event will feature Professor Miles Berry from the University of Roehampton. This free webinar is open to teachers throughout the UK. Registration will be available soon. National survey about teachers' professional experiences with EdTech is open through the end of 2024. The project welcome responses from all UK-based teachers to this short survey. It will help build understanding of teacher perspectives on tech use. Respond here",0.0,0.893,0.107,0.8616,positive
e7a30a7b-dde0-4420-a9c4-5331f8c23aae,49,11 October 2024,digital_ed,"POST Horizon scanning - Artificial intelligence: education and impacts on children and young people The Parliamentary Office of Science and Technology (POST) have published this briefing note looking at claims made for AI in education: Artificial Intelligence (AI) promises to be a vital technology, but how should it be used in education? Should people be educated about AI? What are key concerns?",post.parliament.uk,post_parliament,"POST Horizon scanning - Artificial intelligence: education and impacts on children and young people The Parliamentary Office of Science and Technology (POST) have published this briefing note looking at claims made for AI in education: Artificial Intelligence (AI) promises to be a vital technology, but how should it be used in education? Should people be educated about AI? What are key concerns?",0.0,0.878,0.122,0.7219,positive
ff008e1b-bd57-41b4-aadb-a81b66cf0781,49,11 October 2024,political_context_and_organisations,"Ofsted - Early years education too important to be left to chance This week, Ofsted published the final part in its series of Best start in life research reviews relating to early years education.",www.gov.uk,uk_government,"Ofsted - Early years education too important to be left to chance This week, Ofsted published the final part in its series of Best start in life research reviews relating to early years education.",0.0,0.795,0.205,0.7906,positive
2dc0177e-7bbe-4c38-a7cb-6cfd3f97269b,49,11 October 2024,political_context_and_organisations,"We need to talk. Oracy Education Commission report published The Commission on the Future of Oracy Education in England, chaired by Geoff Barton, has published its report making the case for the central role of oracy for children's learning and in education. The library of conversations that informed the report also remains available as a series of podcasts Download the report here",open.spotify.com,spotify_podcast,"We need to talk. Oracy Education Commission report published The Commission on the Future of Oracy Education in England, chaired by Geoff Barton, has published its report making the case for the central role of oracy for children's learning and in education. The library of conversations that informed the report also remains available as a series of podcasts Download the report here",0.0,1.0,0.0,0.0,neutral
9d68724e-0953-404e-a4fc-9a343f6fbe62,49,11 October 2024,political_context_and_organisations,UCL Event – Beyond 'Beyond Ofsted' – the future of school inspection 12 Nov – 1pm-2pm Jane Perryman and Alice Bradbury present data which explores how the Ofsted inspection is experienced and stakeholders' views on how it could be improved. They discuss the report's recommendations for change and discuss how this would benefit teachers and schools.,www.ucl.ac.uk,ucl,UCL Event – Beyond 'Beyond Ofsted' – the future of school inspection 12 Nov – 1pm-2pm Jane Perryman and Alice Bradbury present data which explores how the Ofsted inspection is experienced and stakeholders' views on how it could be improved. They discuss the report's recommendations for change and discuss how this would benefit teachers and schools.,0.0,0.899,0.101,0.7269,positive
