id,newsletter_number,issue_date,theme,subtheme,title,description,link
17f7f7fb-feea-4f10-9015-dacfec756164,57,13 December 2024,EdTech,nan,SchoolsWeek - Ofsted to review the use of AI in schools,DfE commissions watchdog to examine how schools use AI to 'support teaching and learning' and manage admin,https://schoolsweek.co.uk/ofsted-to-review-the-use-of-ai-in-schools
3023dfed-c93e-4e65-a703-69a83f9cc512,57,13 December 2024,EdTech,nan,NFER - ChatGPT in lesson preparation - A Teacher Choices Trial,"Palak Roy, Helen Poet, Ruth Staunton, Katherine Aston and David Thomas In December 2023, the Education Endowment Foundation and the Hg Foundation commissioned NFER to undertake this research. The project examined teachers' use of ChatGPT during lesson and resource planning for KS3 science lessons and the impact on their workload.",https://www.nfer.ac.uk/publications/chatgpt-in-lesson-preparation-a-teacher-choices-trial?dm_i=7IN9%2C84E6%2C1PORDW%2CZXM7%2C1
b8cea098-be87-4997-a3b5-a5054722b083,57,13 December 2024,EdTech,nan,IOE blog - Early childhood education in the age of digital platforms and Artificial Intelligence: benefits and challenges,Guy Robert-Holmes,https://blogs.ucl.ac.uk/ioe/2024/12/12/early-childhood-education-in-the-age-of-digital-platforms-and-artificial-intelligence-benefits-and-challenges
e8391654-1847-4630-82bc-69e634dc3645,57,13 December 2024,Political environment and key organisations,nan,10 Downing St - Break Down Barriers to Opportunity,nan,nan
b35cda09-1291-4cca-9ff9-ac555c817515,57,13 December 2024,Political environment and key organisations,nan,Milestone: Giving children the best start in life,The Government sets out its Opportunity Mission and how it plans to invest in education and family services The Guardian - Pat McFadden delivers a speech on civil service reform. Does this open up the opportunity for more devolution within England? The UCL Policy Lab thinks so UCL Policy lab review,https://www.gov.uk/missions/opportunity?mptk=fa33e8cc0841d13847c36d0868080e1deb5abe49880c6dcb6844d5862d021001e00085453ecb71181c1281a82e10a7b4_99727ed4c21ce89c35e8563faf93ca07
0414d749-25d9-4c1b-8e82-2b5babe731e2,57,13 December 2024,Four Nations,nan,NI DfE - Education Minister announces first step in major expansion of pre-school education provision,Education Minister Paul Givan has announced that 77 pre-school settings from throughout Northern Ireland will begin the transition of moving from part-time to full-time hours.,https://www.education-ni.gov.uk/news/education-minister-announces-first-step-major-expansion-pre-school-education-provision
12b0b602-e930-4735-a0f3-c5c91e971b83,57,13 December 2024,Four Nations,nan,Senedd - Supply not meeting demand for covering teachers' absence,"In its assessment of the Welsh Government's attempts to address the issue, the Senedd's Public Accounts and Public Administration Committee concluded that, despite important steps being taken in recent years, progress is still too slow to the detriment of pupils.",https://senedd.wales/senedd-now/news/supply-not-meeting-demand-for-covering-teachers-absence
884cb90d-b1a3-4284-b54a-b18b43d70355,57,13 December 2024,Research – Practice – Policy,nan,"WonkHE - UK Research Partnership Investment Fund - A new evaluation shows UKRPIF is crowding in investment, funding new facilities, and catalysing new partnerships, but not equally everywhere",nan,https://wonkhe.com/wonk-corner/the-imbalanced-but-impactful-uk-research-partnership-investment-fund
02c95d5b-14e0-450e-aa29-3b20481f0f56,57,13 December 2024,Research – Practice – Policy,nan,The Centre for Young Lives has published its submission to the Curriculum and Assessment Review.,nan,nan
334d2bb1-0515-4d19-8166-cc6d4d73c202,57,13 December 2024,What matters in education?,nan,"Fix SEN funding to avoid 'absurd' council deficits in England, IFS says",Thinktank calls on government to set a long-term vision for radical change Read the IFS report,https://www.theguardian.com/education/2024/dec/10/fix-sen-funding-avoid-council-deficits-england-ifs-says
50794de0-f463-47d8-8f51-d20736733680,57,13 December 2024,What matters in education?,nan,NFER Research Bites – Falling Pupil Numbers,nan,https://www.nfer.ac.uk/media/k1shfqpw/nfer-classroom-falling-pupil-numbers-in-primary-schools.pdf?dm_i=7IN9%2C84E6%2C1PORDW%2CZXM7%2C1
91050b70-2333-49f1-9a43-147d776436dd,57,13 December 2024,Political environment and key organisations,nan,10 Downing St - Break Down Barriers to Opportunity,Milestone: Giving children the best start in life The Government sets out its Opportunity Mission and how it plans to invest in education and family services,https://www.gov.uk/missions/opportunity?mptk=fa33e8cc0841d13847c36d0868080e1deb5abe49880c6dcb6844d5862d021001e00085453ecb71181c1281a82e10a7b4_99727ed4c21ce89c35e8563faf93ca07
f0cbf02f-00ba-46bd-9ca5-705418279f23,57,13 December 2024,Political environment and key organisations,nan,The Guardian - Pat McFadden delivers a speech on civil service reform. Does this open up the opportunity for more devolution within England? The UCL Policy Lab thinks so,nan,https://www.youtube.com/live/Yl7QVavoB0I
de322d00-5af4-4c56-886e-c32827bc57a1,57,13 December 2024,Political environment and key organisations,nan,UCL Policy lab review,nan,https://www.ucl.ac.uk/policy-lab/news/2024/dec/why-reforming-state-can-draw-dynamism-and-innovation-britains-communities
1aaaf7fb-2cac-4dc7-80aa-8c18e8df0220,57,13 December 2024,What matters in education?,nan,Read the IFS report,nan,https://ifs.org.uk/publications/spending-special-educational-needs-england-something-has-change?mptk=f17d493c71aa931668d542d577331c5c3961d1ae84b7f8a0f98a7c61fa5eaa7cd0fdf3cb0b63d6bb84ed6a719752a3bb_14953db8e4c9b14d892d07c7dc924045
187553eb-d45a-4c2b-85f1-7ddafaa7968b,58,10 January 2025,Updates from the programme,nan,Happy new year to all our readers!,"WonkHE published a comment piece on What gets misunderstood in the quest for policy impact. Written by Joe Mintz, it highlights the need for better understanding of the conditions under which research influences policy. The piece reflects a conversation between Ofsted, ERP and other researchers at BERA 2024 . We wanted to share this post from Julian Grenier on the importance of maintaining respectful and constructive dialogue on LinkedIn . It encourages us to reflect on our interactions and ensure that our comments contribute positively to the professional teaching community. We also wanted to share these resources produced by UKRI-funded projects, focused on educating children about AI: "" Exploring the AI Jungle"" and a new children's book on AI and electronics by the APRIL hub.",https://wonkhe.com/blogs/what-gets-misunderstood-in-the-quest-for-policy-impact
8f1c2924-5606-4d49-9ba3-4942932fc3bb,58,10 January 2025,Updates from the projects,Enhancing teacher agency with technology: Creating an ecological model through a place-based study of teaching and learning PI: John Gordon,Join the UEA team for an enlightening webinar on EdTech and Digital Citizenship with Al Kingsley MBE,"Date: 13 Feb 15:45-16:30 (Online) Al Kingsley, a leader in EdTech and digital safeguarding, will discuss how to create safe and effective learning environments. Ideal for teachers, educators, and anyone interested in the intersection of technology and pedagogy.",https://events.teams.microsoft.com/event/d491a476-1c49-4b55-a059-17fd6a265965@c65f8795-ba3d-4351-8a07-0865e5d8f090
86f091d0-69c8-403a-8b8d-44700f7c2407,58,10 January 2025,"Teacher recruitment, retention & development",nan,"SchoolsWeek - 'We can't go on like this': Costs will outstrip school funding rises (again), says IFS",Think tank says teacher pay rise bill will eclipse Labour's £2.3bn funding boost - leaving schools facing more cuts,https://schoolsweek.co.uk/we-cant-go-on-like-this-costs-will-outstrip-school-funding-rises-again-says-ifs
04c33788-8eb3-49a2-8b79-a1063978d282,58,10 January 2025,EdTech,nan,Defend Digital Me - A reflection on 2024 for pupil data in England and beyond,nan,https://defenddigitalme.org/2024/12/30/a-reflection-on-2024-for-pupil-data-in-england-and-beyond
57ce8685-37c3-45b8-acc7-ceee1dcaea21,58,10 January 2025,EdTech,nan,5Rights Foundation - AI regulation must keep up with protecting children,"Baroness Beeban Kidron will soon launch a Code of Conduct for AI. This Code will propose actionable measures to design, deploy, and govern AI systems that respect children's rights and needs. It aims to complement existing regulatory initiatives and provide a standard for jurisdictions considering introducing new legislation or regulation.",https://5rightsfoundation.com/ai-regulation-must-keep-up-with-protecting-children
daf0acc5-d3ea-4208-b7d1-9838a6d22aa1,58,10 January 2025,Political environment and key organisations,nan,New UK Parliament Education Committee Inquiry - Solving the SEND Crisis,"The Committee is seeking evidence on short term actions to stabilise the SEND system which is currently experiencing increased demand, protracted waiting times and increased pressure on schools and local authorities. The Committee will also be looking at how, beyond stability, long term sustainability of the SEND system can be achieved to support and improve outcomes for children and young people with SEND. Deadline: 30 Jan 2025 SchoolsWeek take",https://committees.parliament.uk/work/8684/solving-the-send-crisis?mptk=0de75db36a215143bdb1b608dc9c77aceb986e61b0c916e1391f5eb4fc3fd97be60402c6a1d8ddfbf48ae19bd786cedd_131046e2c049ba3786f1dd119fc4f1e9
124f67ef-1605-4e77-9cd2-2340618429d6,58,10 January 2025,Political environment and key organisations,nan,SchoolsWeek - Schools bill: All 39 proposed policies (and when they'll start),A comprehensive list of EVERY policy in Labour's children's wellbeing and schools bill Education secretary Bridget Phillipson responds to criticism as her school reforms are debated in parliament,https://schoolsweek.co.uk/schools-bill-all-39-proposed-policies-and-when-theyll-start
e4259d4d-de8b-47c3-a25b-63332daac957,58,10 January 2025,Political environment and key organisations,nan,SchoolsWeek - Mary Bousted and Anne Longfield made peers by Labour,The pair will sit in the House of Lords after being nominated for peerages by the Labour party https://schoolsweek.co.uk/mary-bousted-and-anne-longfield-made-labour-peers/,https://schoolsweek.co.uk/mary-bousted-and-anne-longfield-made-labour-peers
0be108e6-d22e-4111-9dce-8b8507e4a90a,58,10 January 2025,Four Nations,nan,Belfast telegraph - NEU members add further weight as teachers step up industrial action threat over pay,nan,https://belfasttelegraph.co.uk/news/education/neu-members-add-further-weight-as-teachers-step-up-industrial-action-threat-over-pay/a840947011.html
86609e2a-dd55-4ee8-bc43-433e123a38ad,58,10 January 2025,Four Nations,nan,"Scottish Parliament - ""Substantial"" changes required to ensure Education Bill delivers necessary reforms","A Scottish Government Bill that aims to kick start structural reforms to Scotland's education system must be significantly amended, according to a new report by MSPs on the Scottish Parliament's Education, Children and Young People Committee.",https://www.parliament.scot/about/news/news-listing/substantial-changes-required-to-ensure-education-bill-delivers-necessary-reforms
